35.2765252,-120.6545691,SLO,","
45.4989308,-73.5073671,SLQ,","
29.87641,-97.941136,SMC,","
41.7915961,-87.8087429,SMT,","
33.7514333,-117.8565075,SNA,","
34.1042558,-117.3095384,SNB,","
33.5011576,-117.6639557,SNC,","
30.1403459,-102.3994438,SND,","
33.4196518,-117.619733,SNP,","
36.6792767,-121.6568598,SNS,","
41.6782788,-86.2874769,SOB,","
32.9937989,-117.2718713,SOL,","
35.1749336,-79.3904395,SOP,","
34.953905,-81.937438,SPB,","
42.1060508,-72.5928997,SPG,","
39.8022309,-89.6514923,SPI,","
47.6563388,-117.4153515,SPK,","
46.3545976,-94.7949787,SPL,","
38.721281,-82.963751,SPM,","
45.7586886,-122.8767977,SPP,","
48.2764294,-116.5456353,SPT,","
35.5326438,-78.2801072,SSM,","
38.1476654,-79.0727412,STA,","
38.624216,-90.2036115,STL,","
41.0468938,-73.5429146,STM,","
48.3190484,-102.3906279,STN,","
41.3052158,-72.9220602,STS,","
48.2428351,-122.3502633,STW,","
38.2434425,-122.0412006,SUI,","
42.7182824,-87.9059828,SVT,","
43.076548,-76.169244,SYR,","
47.2419834,-122.4205494,TAC,","
30.5676748,-97.4079523,TAY,","
34.5800208,-83.331616,TCA,","
33.1933328,-87.5601723,TCL,","
37.957115,-81.078813,THN,","
43.9854211,-90.5046869,TOH,","
41.6381416,-83.5412899,TOL,","
39.0514983,-95.6646219,TOP,","
27.9527257,-82.450219,TPA,","
31.0956829,-97.3451996,TPL,","
37.6962697,-121.4337206,TRC,","
40.2186223,-74.7539603,TRE,","
37.1727341,-104.5092538,TRI,","
37.5272682,-120.7980794,TRK,","
42.5426166,-83.191521,TRM,","
39.3275289,-120.185436,TRU,","
47.4602056,-122.2407341,TUK,","
32.2231404,-110.9667069,TUS,","
43.6453197,-79.3804062,TWO,","
33.4199425,-94.0428422,TXA,","
40.67048,-78.2383477,TYR,","
43.1041839,-75.2232219,UCA,","
49.2737414,-123.0982041,VAC,","
45.6288834,-122.6855177,VAN,","
37.6970578,-121.7176553,VAS,","
34.2768163,-119.3001651,VEC,","
34.2115259,-118.4482428,VNC,","
34.5373956,-117.2937236,VRV,","
44.3346025,-72.7531811,WAB,","
35.5942252,-119.3321207,WAC,","
38.561565,-91.012534,WAH,","
38.7628093,-93.7409105,WAR,","
